COUNTRY,Country,SECTPERF,Sector,SECTFUND,Source of funds,MEASURE,Measure,YEAR,year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IRL,Ireland,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,EUR,Euro,6,Millions,,,0.054,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2013,2013,EUR,Euro,6,Millions,,,0,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2014,2014,EUR,Euro,6,Millions,,,0,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2015,2015,EUR,Euro,6,Millions,,,0,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2016,2016,EUR,Euro,6,Millions,,,0,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2017,2017,EUR,Euro,6,Millions,,,0,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2018,2018,EUR,Euro,6,Millions,,,0,,
IRL,Ireland,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,EUR,Euro,6,Millions,,,0.2,,
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2013,2013,EUR,Euro,6,Millions,,,16.241,E,Estimated value
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2014,2014,EUR,Euro,6,Millions,,,13.2,,
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2015,2015,EUR,Euro,6,Millions,,,18.6,E,Estimated value
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2016,2016,EUR,Euro,6,Millions,,,24,,
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2017,2017,EUR,Euro,6,Millions,,,26.172,E,Estimated value
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2018,2018,EUR,Euro,6,Millions,,,26.812,P,Provisional value
IRL,Ireland,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,EUR,Euro,6,Millions,,,26.555,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,3767.769,E,Estimated value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,3971.955,E,Estimated value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,3839.388,E,Estimated value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,3893.06,E,Estimated value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,4520.995,E,Estimated value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,4574.669,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,5063.584,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,5408.541,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2021,2021,USD,US Dollar,6,Millions,2015,2015,5263.594,B; P,Break; Provisional value
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,2708.025,,
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,2820.206,E,Estimated value
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,2757.981,,
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,2811.253,E,Estimated value
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,3359.833,,
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,3333.116,E,Estimated value
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,3772.591,,
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,3991.32,E,Estimated value
IRL,Ireland,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2021,2021,USD,US Dollar,6,Millions,2015,2015,4195.618,P,Provisional value
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,172.776,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,174.422,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,168.213,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,163.687,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,172.718,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,190.316,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,190.771,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,194.553,,
IRL,Ireland,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2021,2021,USD,US Dollar,6,Millions,2015,2015,197.393,P,Provisional value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,886.969,E,Estimated value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,977.327,,
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,913.193,E,Estimated value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,918.12,,
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,988.444,E,Estimated value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,1051.239,P,Provisional value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,1100.222,E; P,Estimated value; Provisional value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,1222.669,E; P,Estimated value; Provisional value
IRL,Ireland,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2021,2021,USD,US Dollar,6,Millions,2015,2015,870.583,B; P,Break; Provisional value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,1982.145,E,Estimated value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,2071.917,E,Estimated value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,1869.489,E,Estimated value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,1907.723,E,Estimated value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,2321.103,E,Estimated value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,2308.713,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,3178.931,E; P,Estimated value; Provisional value
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,1961.473,,
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,2042.601,E,Estimated value
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,1841.577,,
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,1877.193,E,Estimated value
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,2283.041,,
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,2264.886,E,Estimated value
IRL,Ireland,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,3130.92,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,3.214,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,3.347,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,1.359,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,1.471,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,6.809,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,5.605,,
IRL,Ireland,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,5.205,,
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,17.457,E,Estimated value
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,25.969,,
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,26.553,E,Estimated value
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,29.059,,
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,31.253,E,Estimated value
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,38.222,P,Provisional value
IRL,Ireland,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,42.805,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,701.973,E,Estimated value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,744.407,E,Estimated value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,906.524,E,Estimated value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,920.082,E,Estimated value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,1054.192,E,Estimated value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,1063.56,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,675.979,E; P,Estimated value; Provisional value
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,582.482,,
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,606.663,E,Estimated value
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,778.82,,
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,793.914,E,Estimated value
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,917.298,,
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,910.004,E,Estimated value
IRL,Ireland,BES,Business enterprise,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,509.227,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,6.161,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,4.417,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,5.187,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,5.272,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,6.628,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,10.323,,
IRL,Ireland,GOV,Government,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,14.656,,
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,113.33,E,Estimated value
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,133.327,,
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,122.517,E,Estimated value
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,121.018,,
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,130.265,E,Estimated value
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,143.231,P,Provisional value
IRL,Ireland,HES,Higher education,ROW,Rest of the world (ROW),DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,152.097,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,1035.276,E,Estimated value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,1089.771,E,Estimated value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,1002.363,E,Estimated value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,1004.93,E,Estimated value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,1076.521,E,Estimated value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,1130.22,E; P,Estimated value; Provisional value
IRL,Ireland,_T,Total intramural,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,1144.85,E; P,Estimated value; Provisional value
IRL,Ireland,BES,Business enterprise,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,161.659,,
IRL,Ireland,BES,Business enterprise,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,168.398,E,Estimated value
IRL,Ireland,BES,Business enterprise,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,136.843,,
IRL,Ireland,BES,Business enterprise,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,139.533,E,Estimated value
