"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","GDEXPRD","TOT","MLN_USD","A","2015",17734.2713690851,
"TUR","GDEXPRD","TOT","MLN_USD","A","2016",19603.7625298427,
"TUR","GDEXPRD","TOT","MLN_USD","A","2017",21401.6124238262,
"TUR","GDEXPRD","TOT","MLN_USD","A","2018",23715.2151800374,
"TUR","GDEXPRD","TOT","MLN_USD","A","2019",24847.9951889066,
"TUR","GDEXPRD","TOT","MLN_USD","A","2020",25873.2466962374,
"TUR","GDEXPRD","TOT","MLN_USD","A","2021",29909.3208598174,
"TUR","GDEXPRD","TOT","PC_GDP","A","1990",0.23559273703501,
"TUR","GDEXPRD","TOT","PC_GDP","A","1991",0.38362630644135,
"TUR","GDEXPRD","TOT","PC_GDP","A","1992",0.35564718571751,
"TUR","GDEXPRD","TOT","PC_GDP","A","1993",0.32144609446672,
"TUR","GDEXPRD","TOT","PC_GDP","A","1994",0.26254374303529,
"TUR","GDEXPRD","TOT","PC_GDP","A","1995",0.27595631488138,
"TUR","GDEXPRD","TOT","PC_GDP","A","1996",0.32780949405099,
"TUR","GDEXPRD","TOT","PC_GDP","A","1997",0.35691598734761,
"TUR","GDEXPRD","TOT","PC_GDP","A","1998",0.36197542973979,
"TUR","GDEXPRD","TOT","PC_GDP","A","1999",0.45556811391423,
"TUR","GDEXPRD","TOT","PC_GDP","A","2000",0.46557721686347,
"TUR","GDEXPRD","TOT","PC_GDP","A","2001",0.52246985250192,
"TUR","GDEXPRD","TOT","PC_GDP","A","2002",0.50904140504978,
"TUR","GDEXPRD","TOT","PC_GDP","A","2003",0.46531583384034,
"TUR","GDEXPRD","TOT","PC_GDP","A","2004",0.49712659096281,
"TUR","GDEXPRD","TOT","PC_GDP","A","2005",0.56380674000322,
"TUR","GDEXPRD","TOT","PC_GDP","A","2006",0.55291754378785,
"TUR","GDEXPRD","TOT","PC_GDP","A","2007",0.68616419919932,
"TUR","GDEXPRD","TOT","PC_GDP","A","2008",0.68740995720261,
"TUR","GDEXPRD","TOT","PC_GDP","A","2009",0.80362421912884,
"TUR","GDEXPRD","TOT","PC_GDP","A","2010",0.79368604309492,
"TUR","GDEXPRD","TOT","PC_GDP","A","2011",0.79393058267988,
"TUR","GDEXPRD","TOT","PC_GDP","A","2012",0.82595222110821,
"TUR","GDEXPRD","TOT","PC_GDP","A","2013",0.81205989831297,
"TUR","GDEXPRD","TOT","PC_GDP","A","2014",0.85639863745089,
"TUR","GDEXPRD","TOT","PC_GDP","A","2015",0.87689333727456,
"TUR","GDEXPRD","TOT","PC_GDP","A","2016",0.93815693228615,
"TUR","GDEXPRD","TOT","PC_GDP","A","2017",0.95272161813092,
"TUR","GDEXPRD","TOT","PC_GDP","A","2018",1.02516599291958,
"TUR","GDEXPRD","TOT","PC_GDP","A","2019",1.06578244974656,
"TUR","GDEXPRD","TOT","PC_GDP","A","2020",1.08863770775863,
"TUR","GDEXPRD","TOT","PC_GDP","A","2021",1.1301475223258,
"GBR","GDEXPRD","TOT","MLN_USD","A","1981",28439.3241666681,
"GBR","GDEXPRD","TOT","MLN_USD","A","1983",27854.2399020722,
"GBR","GDEXPRD","TOT","MLN_USD","A","1985",30028.7693025079,
"GBR","GDEXPRD","TOT","MLN_USD","A","1986",31182.1396732186,
"GBR","GDEXPRD","TOT","MLN_USD","A","1987",31624.0792481414,
"GBR","GDEXPRD","TOT","MLN_USD","A","1988",32426.9494825486,
"GBR","GDEXPRD","TOT","MLN_USD","A","1989",33138.3850963272,
"GBR","GDEXPRD","TOT","MLN_USD","A","1990",33274.5650104412,
"GBR","GDEXPRD","TOT","MLN_USD","A","1991",31635.1471578259,
"GBR","GDEXPRD","TOT","MLN_USD","A","1992",31208.8801773749,
"GBR","GDEXPRD","TOT","MLN_USD","A","1993",32400.9123855556,
"GBR","GDEXPRD","TOT","MLN_USD","A","1994",33154.8872087713,
"GBR","GDEXPRD","TOT","MLN_USD","A","1995",30453.3065383808,
"GBR","GDEXPRD","TOT","MLN_USD","A","1996",29679.077205899,
"GBR","GDEXPRD","TOT","MLN_USD","A","1997",30296.1029669767,
"GBR","GDEXPRD","TOT","MLN_USD","A","1998",31457.7439044394,
"GBR","GDEXPRD","TOT","MLN_USD","A","1999",33973.1360855617,
"GBR","GDEXPRD","TOT","MLN_USD","A","2000",35096.8040821478,
"GBR","GDEXPRD","TOT","MLN_USD","A","2001",35576.0134437673,
"GBR","GDEXPRD","TOT","MLN_USD","A","2002",36594.8245792858,
"GBR","GDEXPRD","TOT","MLN_USD","A","2003",36940.1325863217,
"GBR","GDEXPRD","TOT","MLN_USD","A","2004",36618.3223716851,
"GBR","GDEXPRD","TOT","MLN_USD","A","2005",38064.000440388,
"GBR","GDEXPRD","TOT","MLN_USD","A","2006",39547.7994932316,
"GBR","GDEXPRD","TOT","MLN_USD","A","2007",41634.9134526211,
"GBR","GDEXPRD","TOT","MLN_USD","A","2008",41333.5111091595,
"GBR","GDEXPRD","TOT","MLN_USD","A","2009",40910.8780317415,
"GBR","GDEXPRD","TOT","MLN_USD","A","2010",41109.925233634,
"GBR","GDEXPRD","TOT","MLN_USD","A","2011",41808.8575001648,
"GBR","GDEXPRD","TOT","MLN_USD","A","2012",40638.2737912899,
"GBR","GDEXPRD","TOT","MLN_USD","A","2013",42527.477370353,
"GBR","GDEXPRD","TOT","MLN_USD","A","2014",61344.6297023717,
"GBR","GDEXPRD","TOT","MLN_USD","A","2015",62972.8145001246,
"GBR","GDEXPRD","TOT","MLN_USD","A","2016",65503.087410017,
"GBR","GDEXPRD","TOT","MLN_USD","A","2017",67444.899012621,
"GBR","GDEXPRD","TOT","MLN_USD","A","2018",79862.7681757809,
"GBR","GDEXPRD","TOT","MLN_USD","A","2019",79964.0452804804,
"GBR","GDEXPRD","TOT","MLN_USD","A","2020",78153.305627187,
"GBR","GDEXPRD","TOT","PC_GDP","A","1981",2.23851199435123,
"GBR","GDEXPRD","TOT","PC_GDP","A","1983",2.06250135448497,
"GBR","GDEXPRD","TOT","PC_GDP","A","1985",2.08760108170208,
"GBR","GDEXPRD","TOT","PC_GDP","A","1986",2.10157660896247,
"GBR","GDEXPRD","TOT","PC_GDP","A","1987",2.02230434353514,
"GBR","GDEXPRD","TOT","PC_GDP","A","1988",1.96122117532555,
"GBR","GDEXPRD","TOT","PC_GDP","A","1989",1.95388623718474,
"GBR","GDEXPRD","TOT","PC_GDP","A","1990",1.94762479433076,
"GBR","GDEXPRD","TOT","PC_GDP","A","1991",1.87232046125877,
"GBR","GDEXPRD","TOT","PC_GDP","A","1992",1.83971316779981,
"GBR","GDEXPRD","TOT","PC_GDP","A","1993",1.863581515089,
"GBR","GDEXPRD","TOT","PC_GDP","A","1994",1.83632225615811,
"GBR","GDEXPRD","TOT","PC_GDP","A","1995",1.64504493732688,
"GBR","GDEXPRD","TOT","PC_GDP","A","1996",1.57320978252043,
"GBR","GDEXPRD","TOT","PC_GDP","A","1997",1.53640854047164,
"GBR","GDEXPRD","TOT","PC_GDP","A","1998",1.54649173703076,
"GBR","GDEXPRD","TOT","PC_GDP","A","1999",1.62128409376048,
"GBR","GDEXPRD","TOT","PC_GDP","A","2000",1.60905531797414,
"GBR","GDEXPRD","TOT","PC_GDP","A","2001",1.59658017869195,
"GBR","GDEXPRD","TOT","PC_GDP","A","2002",1.6137270617659,
"GBR","GDEXPRD","TOT","PC_GDP","A","2003",1.57962172782662,
"GBR","GDEXPRD","TOT","PC_GDP","A","2004",1.52998292303275,
"GBR","GDEXPRD","TOT","PC_GDP","A","2005",1.54905215115569,
"GBR","GDEXPRD","TOT","PC_GDP","A","2006",1.57540175864675,
"GBR","GDEXPRD","TOT","PC_GDP","A","2007",1.6170892979133,
"GBR","GDEXPRD","TOT","PC_GDP","A","2008",1.60786455697711,
"GBR","GDEXPRD","TOT","PC_GDP","A","2009",1.66659578498881,
"GBR","GDEXPRD","TOT","PC_GDP","A","2010",1.63497337167828,
"GBR","GDEXPRD","TOT","PC_GDP","A","2011",1.64520604658904,
"GBR","GDEXPRD","TOT","PC_GDP","A","2012",1.57631062996975,
"GBR","GDEXPRD","TOT","PC_GDP","A","2013",1.6201068733813,
"GBR","GDEXPRD","TOT","PC_GDP","A","2014",2.26449906513058,
"GBR","GDEXPRD","TOT","PC_GDP","A","2015",2.27027253542169,
"GBR","GDEXPRD","TOT","PC_GDP","A","2016",2.31144543454461,
"GBR","GDEXPRD","TOT","PC_GDP","A","2017",2.32319828029437,
"GBR","GDEXPRD","TOT","PC_GDP","A","2018",2.70482476673419,
"GBR","GDEXPRD","TOT","PC_GDP","A","2019",2.66549213973877,
"GBR","GDEXPRD","TOT","PC_GDP","A","2020",2.92813166893725,
"USA","GDEXPRD","TOT","MLN_USD","A","1981",164699.647647806,
"USA","GDEXPRD","TOT","MLN_USD","A","1982",173060.590568833,
"USA","GDEXPRD","TOT","MLN_USD","A","1983",185490.285296204,
"USA","GDEXPRD","TOT","MLN_USD","A","1984",203728.551629044,
"USA","GDEXPRD","TOT","MLN_USD","A","1985",221181.472683988,
"USA","GDEXPRD","TOT","MLN_USD","A","1986",226869.299609602,
"USA","GDEXPRD","TOT","MLN_USD","A","1987",232603.741889876,
"USA","GDEXPRD","TOT","MLN_USD","A","1988",238047.413942452,
"USA","GDEXPRD","TOT","MLN_USD","A","1989",242764.821026087,
"USA","GDEXPRD","TOT","MLN_USD","A","1990",250727.884433426,
"USA","GDEXPRD","TOT","MLN_USD","A","1991",256847.801086555,
"USA","GDEXPRD","TOT","MLN_USD","A","1992",258044.435658436,
"USA","GDEXPRD","TOT","MLN_USD","A","1993",252548.323706418,
"USA","GDEXPRD","TOT","MLN_USD","A","1994",252429.163092446,
"USA","GDEXPRD","TOT","MLN_USD","A","1995",268329.307871995,
"USA","GDEXPRD","TOT","MLN_USD","A","1996",283137.997555169,
"USA","GDEXPRD","TOT","MLN_USD","A","1997",298989.7509032,
"USA","GDEXPRD","TOT","MLN_USD","A","1998",314793.587524628,
"USA","GDEXPRD","TOT","MLN_USD","A","1999",336151.173363005,
"USA","GDEXPRD","TOT","MLN_USD","A","2000",360339.976906899,
"USA","GDEXPRD","TOT","MLN_USD","A","2001",366182.735541487,
"USA","GDEXPRD","TOT","MLN_USD","A","2002",359727.419367353,
"USA","GDEXPRD","TOT","MLN_USD","A","2003",370177.911141041,
"USA","GDEXPRD","TOT","MLN_USD","A","2004",374897.027723975,
"USA","GDEXPRD","TOT","MLN_USD","A","2005",390306.490304401,
"USA","GDEXPRD","TOT","MLN_USD","A","2006",408147.132274462,
"USA","GDEXPRD","TOT","MLN_USD","A","2007",427754.703565342,
"USA","GDEXPRD","TOT","MLN_USD","A","2008",449510.448782337,
"USA","GDEXPRD","TOT","MLN_USD","A","2009",445321.200828342,
"USA","GDEXPRD","TOT","MLN_USD","A","2010",444708.58189046,
"USA","GDEXPRD","TOT","MLN_USD","A","2011",455525.672908788,
"USA","GDEXPRD","TOT","MLN_USD","A","2012",454820.406678898,
"USA","GDEXPRD","TOT","MLN_USD","A","2013",468277.22417165,
"USA","GDEXPRD","TOT","MLN_USD","A","2014",481775.482622067,
"USA","GDEXPRD","TOT","MLN_USD","A","2015",507401,
"USA","GDEXPRD","TOT","MLN_USD","A","2016",528171.700903057,
"USA","GDEXPRD","TOT","MLN_USD","A","2017",549630.96952664,
"USA","GDEXPRD","TOT","MLN_USD","A","2018",586427.345752008,
"USA","GDEXPRD","TOT","MLN_USD","A","2019",631845.452979094,
"USA","GDEXPRD","TOT","MLN_USD","A","2020",671963.268047983,
"USA","GDEXPRD","TOT","MLN_USD","A","2021",709712.900312341,
"USA","GDEXPRD","TOT","PC_GDP","A","1981",2.26844620944977,
"USA","GDEXPRD","TOT","PC_GDP","A","1982",2.42736608081431,
"USA","GDEXPRD","TOT","PC_GDP","A","1983",2.48767349158154,
"USA","GDEXPRD","TOT","PC_GDP","A","1984",2.54789153888696,
"USA","GDEXPRD","TOT","PC_GDP","A","1985",2.65544036972753,
"USA","GDEXPRD","TOT","PC_GDP","A","1986",2.63257017868907,
"USA","GDEXPRD","TOT","PC_GDP","A","1987",2.60886490093642,
"USA","GDEXPRD","TOT","PC_GDP","A","1988",2.56286811760208,
"USA","GDEXPRD","TOT","PC_GDP","A","1989",2.52106679334513,
"USA","GDEXPRD","TOT","PC_GDP","A","1990",2.5555646484472,
"USA","GDEXPRD","TOT","PC_GDP","A","1991",2.6207797855485,
"USA","GDEXPRD","TOT","PC_GDP","A","1992",2.54340004726757,
"USA","GDEXPRD","TOT","PC_GDP","A","1993",2.4225642733408,
"USA","GDEXPRD","TOT","PC_GDP","A","1994",2.32764521417997,
"USA","GDEXPRD","TOT","PC_GDP","A","1995",2.40958178076269,
"USA","GDEXPRD","TOT","PC_GDP","A","1996",2.45013019746264,
"USA","GDEXPRD","TOT","PC_GDP","A","1997",2.47714033094757,
"USA","GDEXPRD","TOT","PC_GDP","A","1998",2.49621061530868,
"USA","GDEXPRD","TOT","PC_GDP","A","1999",2.54361566795817,
"USA","GDEXPRD","TOT","PC_GDP","A","2000",2.61983472364323,
"USA","GDEXPRD","TOT","PC_GDP","A","2001",2.63714678108311,
"USA","GDEXPRD","TOT","PC_GDP","A","2002",2.54745400997044,
"USA","GDEXPRD","TOT","PC_GDP","A","2003",2.55015297059735,
"USA","GDEXPRD","TOT","PC_GDP","A","2004",2.48685541264951,
"USA","GDEXPRD","TOT","PC_GDP","A","2005",2.50192554035344,
"USA","GDEXPRD","TOT","PC_GDP","A","2006",2.54545175545614,
"USA","GDEXPRD","TOT","PC_GDP","A","2007",2.61515847339147,
"USA","GDEXPRD","TOT","PC_GDP","A","2008",2.74481237536275,
"USA","GDEXPRD","TOT","PC_GDP","A","2009",2.79181606218565,
"USA","GDEXPRD","TOT","PC_GDP","A","2010",2.71444490885423,
"USA","GDEXPRD","TOT","PC_GDP","A","2011",2.73803439302896,
"USA","GDEXPRD","TOT","PC_GDP","A","2012",2.67283623631642,
"USA","GDEXPRD","TOT","PC_GDP","A","2013",2.70214750217239,
"USA","GDEXPRD","TOT","PC_GDP","A","2014",2.71785942054576,
"USA","GDEXPRD","TOT","PC_GDP","A","2015",2.7869952707409,
"USA","GDEXPRD","TOT","PC_GDP","A","2016",2.85350080390023,
"USA","GDEXPRD","TOT","PC_GDP","A","2017",2.90432413835629,
"USA","GDEXPRD","TOT","PC_GDP","A","2018",3.01010205104374,
"USA","GDEXPRD","TOT","PC_GDP","A","2019",3.17048669808151,
"USA","GDEXPRD","TOT","PC_GDP","A","2020",3.46777095330333,
"USA","GDEXPRD","TOT","PC_GDP","A","2021",3.45704567785975,
"ARG","GDEXPRD","TOT","MLN_USD","A","1996",2001.77794808263,
"ARG","GDEXPRD","TOT","MLN_USD","A","1997",2175.01363148578,
"ARG","GDEXPRD","TOT","MLN_USD","A","1998",2214.00573485541,
"ARG","GDEXPRD","TOT","MLN_USD","A","1999",2357.78286669261,
"ARG","GDEXPRD","TOT","MLN_USD","A","2000",2264.21634873921,
"ARG","GDEXPRD","TOT","MLN_USD","A","2001",2094.19963128284,
"ARG","GDEXPRD","TOT","MLN_USD","A","2002",1708.94850196347,
"ARG","GDEXPRD","TOT","MLN_USD","A","2003",1963.81383251808,
"ARG","GDEXPRD","TOT","MLN_USD","A","2004",2354.21951513366,
"ARG","GDEXPRD","TOT","MLN_USD","A","2005",2670.40964496873,
"ARG","GDEXPRD","TOT","MLN_USD","A","2006",3100.70202905796,
"ARG","GDEXPRD","TOT","MLN_USD","A","2007",3439.13578043313,
"ARG","GDEXPRD","TOT","MLN_USD","A","2008",3660.18071723077,
"ARG","GDEXPRD","TOT","MLN_USD","A","2009",4296.17830951125,
"ARG","GDEXPRD","TOT","MLN_USD","A","2010",4545.80549334259,
"ARG","GDEXPRD","TOT","MLN_USD","A","2011",4863.90999628769,
"ARG","GDEXPRD","TOT","MLN_USD","A","2012",5401.97404290822,
"ARG","GDEXPRD","TOT","MLN_USD","A","2013",5388.67565695323,
"ARG","GDEXPRD","TOT","MLN_USD","A","2014",5001.3623556269,
"ARG","GDEXPRD","TOT","MLN_USD","A","2015",5363.84361835373,
"ARG","GDEXPRD","TOT","MLN_USD","A","2016",4502.05468205812,
"ARG","GDEXPRD","TOT","MLN_USD","A","2017",4857.0170289137,
"ARG","GDEXPRD","TOT","MLN_USD","A","2018",4203.05995118907,
"ARG","GDEXPRD","TOT","MLN_USD","A","2019",3938.26506526534,
"ARG","GDEXPRD","TOT","MLN_USD","A","2020",3901.14027998551,
"ARG","GDEXPRD","TOT","PC_GDP","A","1996",0.37343648326224,
"ARG","GDEXPRD","TOT","PC_GDP","A","1997",0.3753099842412,
"ARG","GDEXPRD","TOT","PC_GDP","A","1998",0.367874965594,
"ARG","GDEXPRD","TOT","PC_GDP","A","1999",0.40549151729664,
"ARG","GDEXPRD","TOT","PC_GDP","A","2000",0.39249871758156,
"ARG","GDEXPRD","TOT","PC_GDP","A","2001",0.37976706022548,
"ARG","GDEXPRD","TOT","PC_GDP","A","2002",0.34779647825664,
"ARG","GDEXPRD","TOT","PC_GDP","A","2003",0.36681640383353,
"ARG","GDEXPRD","TOT","PC_GDP","A","2004",0.40375977116348,
"ARG","GDEXPRD","TOT","PC_GDP","A","2005",0.42074495956177,
"ARG","GDEXPRD","TOT","PC_GDP","A","2006",0.45215542467897,
"ARG","GDEXPRD","TOT","PC_GDP","A","2007",0.46006590994507,
"ARG","GDEXPRD","TOT","PC_GDP","A","2008",0.47054480873279,
"ARG","GDEXPRD","TOT","PC_GDP","A","2009",0.58705209004918,
"ARG","GDEXPRD","TOT","PC_GDP","A","2010",0.56405012263774,
"ARG","GDEXPRD","TOT","PC_GDP","A","2011",0.56933819916111,
"ARG","GDEXPRD","TOT","PC_GDP","A","2012",0.63887811111715,
"ARG","GDEXPRD","TOT","PC_GDP","A","2013",0.62233614461392,
"ARG","GDEXPRD","TOT","PC_GDP","A","2014",0.59249253387918,
"ARG","GDEXPRD","TOT","PC_GDP","A","2015",0.61854097910637,
"ARG","GDEXPRD","TOT","PC_GDP","A","2016",0.53019201749038,
"ARG","GDEXPRD","TOT","PC_GDP","A","2017",0.55631499857452,
"ARG","GDEXPRD","TOT","PC_GDP","A","2018",0.49435091940903,
"ARG","GDEXPRD","TOT","PC_GDP","A","2019",0.47278487406161,
"ARG","GDEXPRD","TOT","PC_GDP","A","2020",0.51975970014794,
"CHL","GDEXPRD","TOT","MLN_USD","A","2007",959.669728078577,
"CHL","GDEXPRD","TOT","MLN_USD","A","2008",1199.07533480816,
"CHL","GDEXPRD","TOT","MLN_USD","A","2009",1119.60925084642,
"CHL","GDEXPRD","TOT","MLN_USD","A","2010",1110.20971463234,
"CHL","GDEXPRD","TOT","MLN_USD","A","2011",1254.80216454745,
"CHL","GDEXPRD","TOT","MLN_USD","A","2012",1366.96822085355,
"CHL","GDEXPRD","TOT","MLN_USD","A","2013",1522.0586421751,
"CHL","GDEXPRD","TOT","MLN_USD","A","2014",1495.24850295746,
"CHL","GDEXPRD","TOT","MLN_USD","A","2015",1552.90304659382,
"CHL","GDEXPRD","TOT","MLN_USD","A","2016",1530.91685553661,
"CHL","GDEXPRD","TOT","MLN_USD","A","2017",1492.12775171521,
"CHL","GDEXPRD","TOT","MLN_USD","A","2018",1605.4810753741,
"CHL","GDEXPRD","TOT","MLN_USD","A","2019",1498.52129484345,
"CHL","GDEXPRD","TOT","MLN_USD","A","2020",1387.68803413592,
"CHL","GDEXPRD","TOT","PC_GDP","A","2007",0.3114312360719,
"CHL","GDEXPRD","TOT","PC_GDP","A","2008",0.37491591198281,
"CHL","GDEXPRD","TOT","PC_GDP","A","2009",0.35402736240473,
"CHL","GDEXPRD","TOT","PC_GDP","A","2010",0.33164826061379,
"CHL","GDEXPRD","TOT","PC_GDP","A","2011",0.35287892696279,
"CHL","GDEXPRD","TOT","PC_GDP","A","2012",0.36213211335028,
"CHL","GDEXPRD","TOT","PC_GDP","A","2013",0.39030481790767,
"CHL","GDEXPRD","TOT","PC_GDP","A","2014",0.37667734022461,
"CHL","GDEXPRD","TOT","PC_GDP","A","2015",0.38296037016723,
"CHL","GDEXPRD","TOT","PC_GDP","A","2016",0.37103400006245,
"CHL","GDEXPRD","TOT","PC_GDP","A","2017",0.35678893071413,
"CHL","GDEXPRD","TOT","PC_GDP","A","2018",0.36916358837881,
"CHL","GDEXPRD","TOT","PC_GDP","A","2019",0.34193456509807,
"CHL","GDEXPRD","TOT","PC_GDP","A","2020",0.33677783060197,
"CHN","GDEXPRD","TOT","MLN_USD","A","1991",13087.1486518403,
"CHN","GDEXPRD","TOT","MLN_USD","A","1992",15022.3097438591,
"CHN","GDEXPRD","TOT","MLN_USD","A","1993",16333.3653242292,
"CHN","GDEXPRD","TOT","MLN_USD","A","1994",16721.9380607053,
"CHN","GDEXPRD","TOT","MLN_USD","A","1995",16749.6872444463,
"CHN","GDEXPRD","TOT","MLN_USD","A","1996",18242.6612137767,
"CHN","GDEXPRD","TOT","MLN_USD","A","1997",22598.5244001153,
"CHN","GDEXPRD","TOT","MLN_USD","A","1998",24683.112845989,
"CHN","GDEXPRD","TOT","MLN_USD","A","1999",30794.9641786549,
"CHN","GDEXPRD","TOT","MLN_USD","A","2000",39806.306926472,
"CHN","GDEXPRD","TOT","MLN_USD","A","2001",45401.8575709753,
"CHN","GDEXPRD","TOT","MLN_USD","A","2002",55741.6526605798,
"CHN","GDEXPRD","TOT","MLN_USD","A","2003",64961.2710026621,
"CHN","GDEXPRD","TOT","MLN_USD","A","2004",77572.1020211667,
"CHN","GDEXPRD","TOT","MLN_USD","A","2005",93020.6500898596,
"CHN","GDEXPRD","TOT","MLN_USD","A","2006",109713.720660448,
"CHN","GDEXPRD","TOT","MLN_USD","A","2007",125799.195568337,
"CHN","GDEXPRD","TOT","MLN_USD","A","2008",145192.227958098,
"CHN","GDEXPRD","TOT","MLN_USD","A","2009",182882.556513278,
"CHN","GDEXPRD","TOT","MLN_USD","A","2010",208279.97835215,
"CHN","GDEXPRD","TOT","MLN_USD","A","2011",237042.71983421,
"CHN","GDEXPRD","TOT","MLN_USD","A","2012",274611.197590113,
"CHN","GDEXPRD","TOT","MLN_USD","A","2013",309205.058612812,
"CHN","GDEXPRD","TOT","MLN_USD","A","2014",336250.720890688,
"CHN","GDEXPRD","TOT","MLN_USD","A","2015",366080.932147093,
"CHN","GDEXPRD","TOT","MLN_USD","A","2016",399390.155103394,
"CHN","GDEXPRD","TOT","MLN_USD","A","2017",430329.703329414,
"CHN","GDEXPRD","TOT","MLN_USD","A","2018",464705.238693159,
"CHN","GDEXPRD","TOT","PC_GDP","A","1991",0.7246337295961,
"CHN","GDEXPRD","TOT","PC_GDP","A","1992",0.72819871665226,
"CHN","GDEXPRD","TOT","PC_GDP","A","1993",0.69522779004967,
"CHN","GDEXPRD","TOT","PC_GDP","A","1994",0.6296787458237,
"CHN","GDEXPRD","TOT","PC_GDP","A","1995",0.56845544254229,
"CHN","GDEXPRD","TOT","PC_GDP","A","1996",0.56323593302661,
"CHN","GDEXPRD","TOT","PC_GDP","A","1997",0.63872545944929,
"CHN","GDEXPRD","TOT","PC_GDP","A","1998",0.64688862674672,
"CHN","GDEXPRD","TOT","PC_GDP","A","1999",0.74963230585086,
"CHN","GDEXPRD","TOT","PC_GDP","A","2000",0.89316324973749,
"CHN","GDEXPRD","TOT","PC_GDP","A","2001",0.94033091263008,
"CHN","GDEXPRD","TOT","PC_GDP","A","2002",1.05786025662724,
"CHN","GDEXPRD","TOT","PC_GDP","A","2003",1.1203664624296,
"CHN","GDEXPRD","TOT","PC_GDP","A","2004",1.21498243328913,
"CHN","GDEXPRD","TOT","PC_GDP","A","2005",1.3079155920732,
"CHN","GDEXPRD","TOT","PC_GDP","A","2006",1.36853678821173,
"CHN","GDEXPRD","TOT","PC_GDP","A","2007",1.37369410383043,
"CHN","GDEXPRD","TOT","PC_GDP","A","2008",1.44592008760681,
"CHN","GDEXPRD","TOT","PC_GDP","A","2009",1.66479544654404,
"CHN","GDEXPRD","TOT","PC_GDP","A","2010",1.71372148792837,
"CHN","GDEXPRD","TOT","PC_GDP","A","2011",1.78034302154239,
"CHN","GDEXPRD","TOT","PC_GDP","A","2012",1.91214100040848,
"CHN","GDEXPRD","TOT","PC_GDP","A","2013",1.99786393995445,
"CHN","GDEXPRD","TOT","PC_GDP","A","2014",2.02243256022603,
"CHN","GDEXPRD","TOT","PC_GDP","A","2015",2.05701037020391,
"CHN","GDEXPRD","TOT","PC_GDP","A","2016",2.1003284198945,
"CHN","GDEXPRD","TOT","PC_GDP","A","2017",2.11602977395209,
"CHN","GDEXPRD","TOT","PC_GDP","A","2018",2.14057804190688,
"EST","GDEXPRD","TOT","MLN_USD","A","1998",120.23901972491,
"EST","GDEXPRD","TOT","MLN_USD","A","1999",143.475454558726,
"EST","GDEXPRD","TOT","MLN_USD","A","2000",139.971101878742,
"EST","GDEXPRD","TOT","MLN_USD","A","2001",172.701366035913,
"EST","GDEXPRD","TOT","MLN_USD","A","2002",187.890439929366,
"EST","GDEXPRD","TOT","MLN_USD","A","2003",217.236744791565,
"EST","GDEXPRD","TOT","MLN_USD","A","2004",256.65260155162,
"EST","GDEXPRD","TOT","MLN_USD","A","2005",304.766251251435,
"EST","GDEXPRD","TOT","MLN_USD","A","2006",405.928874112807,
"EST","GDEXPRD","TOT","MLN_USD","A","2007",415.49141175245,
"EST","GDEXPRD","TOT","MLN_USD","A","2008",466.074523525215,
"EST","GDEXPRD","TOT","MLN_USD","A","2009",443.950674968103,
"EST","GDEXPRD","TOT","MLN_USD","A","2010",514.122724962382,
"EST","GDEXPRD","TOT","MLN_USD","A","2011",805.101973849207,
"EST","GDEXPRD","TOT","MLN_USD","A","2012",766.049900727009,
"EST","GDEXPRD","TOT","MLN_USD","A","2013",630.657296498097,
"EST","GDEXPRD","TOT","MLN_USD","A","2014",538.911390225889,
"EST","GDEXPRD","TOT","MLN_USD","A","2015",563.302476528217,
"EST","GDEXPRD","TOT","MLN_USD","A","2016",492.119362196099,
"EST","GDEXPRD","TOT","MLN_USD","A","2017",534.775194048519,
"EST","GDEXPRD","TOT","MLN_USD","A","2018",612.881731854286,
"EST","GDEXPRD","TOT","MLN_USD","A","2019",735.6699327817,
"EST","GDEXPRD","TOT","MLN_USD","A","2020",785.188208834209,
"EST","GDEXPRD","TOT","MLN_USD","A","2021",848.704498880148,
"EST","GDEXPRD","TOT","PC_GDP","A","1998",0.56500495916904,
"EST","GDEXPRD","TOT","PC_GDP","A","1999",0.67707105533481,
"EST","GDEXPRD","TOT","PC_GDP","A","2000",0.6000072119509,
"EST","GDEXPRD","TOT","PC_GDP","A","2001",0.69838184946402,
"EST","GDEXPRD","TOT","PC_GDP","A","2002",0.71161820735614,
"EST","GDEXPRD","TOT","PC_GDP","A","2003",0.7646493320242,
"EST","GDEXPRD","TOT","PC_GDP","A","2004",0.84583794623581,
"EST","GDEXPRD","TOT","PC_GDP","A","2005",0.91704244822738,
"EST","GDEXPRD","TOT","PC_GDP","A","2006",1.11277234092887,
"EST","GDEXPRD","TOT","PC_GDP","A","2007",1.05874251950343,
"EST","GDEXPRD","TOT","PC_GDP","A","2008",1.25188351516549,
"EST","GDEXPRD","TOT","PC_GDP","A","2009",1.39679672221962,
"EST","GDEXPRD","TOT","PC_GDP","A","2010",1.57898365078878,
"EST","GDEXPRD","TOT","PC_GDP","A","2011",2.30521500009141,
"EST","GDEXPRD","TOT","PC_GDP","A","2012",2.12480579760915,
"EST","GDEXPRD","TOT","PC_GDP","A","2013",1.72411991540658,
"EST","GDEXPRD","TOT","PC_GDP","A","2014",1.43023128330656,
